
   INFO  Server running on [http://0.0.0.0:8000].  

  Press Ctrl+C to stop the server
  2026-04-16 09:41:23 /api/exams/1/reports/results ................. ~ 0.18ms
  2026-04-16 09:41:23 /api/exams/1/reports/results ................. ~ 0.02ms
  2026-04-16 09:41:23 /api/exams/1/reports/results ................. ~ 0.02ms
  2026-04-16 09:41:28 /api/exams/1/reports/results ................. ~ 0.08ms
  2026-04-16 09:41:28 /api/exams/1/reports/results ................. ~ 0.07ms
  2026-04-16 09:41:36 /api/exams/1 ................................. ~ 0.39ms
  2026-04-16 09:41:36 /api/exams/1/analytics/summary ............... ~ 0.56ms
  2026-04-16 09:41:36 /api/exams/1/analytics/item-analysis ......... ~ 0.11ms
  2026-04-16 09:41:36 /api/exams/1/questions ....................... ~ 0.08ms
  2026-04-16 09:41:36 /api/exams/1/reports/results ................. ~ 0.13ms
  2026-04-16 09:41:36 /api/exams/1 ................................. ~ 0.10ms
  2026-04-16 09:41:36 /api/exams/1/analytics/summary ............... ~ 0.16ms
  2026-04-16 09:41:36 /api/exams/1/analytics/item-analysis ......... ~ 0.10ms
  2026-04-16 09:41:36 /api/exams/1/questions ....................... ~ 0.08ms
  2026-04-16 09:41:36 /api/exams/1/reports/results ................. ~ 0.12ms
  2026-04-16 09:41:36 /api/exams/1 ................................. ~ 0.10ms
  2026-04-16 09:41:36 /api/exams/1/analytics/summary ............... ~ 0.16ms
  2026-04-16 09:41:36 /api/exams/1/analytics/item-analysis ......... ~ 0.10ms
  2026-04-16 09:41:36 /api/exams/1/questions ....................... ~ 0.08ms
  2026-04-16 09:41:36 /api/exams/1/reports/results ................. ~ 0.18ms
  2026-04-16 09:41:36 /api/exams/1 ................................. ~ 0.13ms
  2026-04-16 09:41:36 /api/exams/1/analytics/summary ............... ~ 0.18ms
  2026-04-16 09:41:36 /api/exams/1/analytics/item-analysis ......... ~ 0.16ms
  2026-04-16 09:41:36 /api/exams/1/questions ....................... ~ 0.10ms
  2026-04-16 09:41:36 /api/exams/1/reports/results ................. ~ 0.13ms
  2026-04-16 09:41:36 /api/exams/1/reports/results ................. ~ 0.11ms
  2026-04-16 09:41:36 /api/exams/1/reports/results ................. ~ 0.10ms
  2026-04-16 09:41:36 /api/exams/1/reports/results ................. ~ 0.01ms
  2026-04-16 09:41:36 /api/exams/1/reports/results ................. ~ 0.01ms
  2026-04-16 09:42:15 /api/exams/1 ................................. ~ 0.43ms
  2026-04-16 09:42:15 /api/exams/1/analytics/summary ............... ~ 0.02ms
  2026-04-16 09:42:15 /api/exams/1/analytics/item-analysis ......... ~ 0.11ms
  2026-04-16 09:42:15 /api/exams/1/questions ....................... ~ 0.08ms
  2026-04-16 09:42:15 /api/exams/1/reports/results ................. ~ 0.13ms
  2026-04-16 09:42:15 /api/exams/1 ................................. ~ 0.11ms
  2026-04-16 09:42:15 /api/exams/1/analytics/summary ............... ~ 0.16ms
  2026-04-16 09:42:15 /api/exams/1/analytics/item-analysis ......... ~ 0.10ms
  2026-04-16 09:42:15 /api/exams/1/questions ....................... ~ 0.14ms
  2026-04-16 09:42:15 /api/exams/1/reports/results ................. ~ 0.15ms
  2026-04-16 09:42:15 /api/exams/1 ................................. ~ 0.11ms
  2026-04-16 09:42:15 /api/exams/1/analytics/summary ............... ~ 0.17ms
  2026-04-16 09:42:15 /api/exams/1/analytics/item-analysis ......... ~ 0.10ms
  2026-04-16 09:42:15 /api/exams/1/questions ....................... ~ 0.08ms
  2026-04-16 09:42:15 /api/exams/1/reports/results ................. ~ 0.13ms
  2026-04-16 09:42:15 /api/exams/1 ................................. ~ 0.11ms
  2026-04-16 09:42:15 /api/exams/1/analytics/summary ............... ~ 0.19ms
  2026-04-16 09:42:15 /api/exams/1/analytics/item-analysis ....... ~ 505.94ms
  2026-04-16 09:42:15 /api/exams/1/questions ..................... ~ 506.51ms
  2026-04-16 09:42:15 /api/exams/1/reports/results ................. ~ 0.96ms
  2026-04-16 09:42:15 /api/exams/1/reports/results ................. ~ 0.59ms
  2026-04-16 09:42:15 /api/exams/1/reports/results ................. ~ 0.55ms
  2026-04-16 09:42:15 /api/exams/1/reports/results ................. ~ 0.07ms
  2026-04-16 09:42:15 /api/exams/1/reports/results ................. ~ 0.06ms
  2026-04-16 09:42:18 /api/exams/1/reports/results ................. ~ 0.41ms
  2026-04-16 09:42:18 /api/exams/1/reports/results ................. ~ 0.10ms
  2026-04-16 09:44:57 /api/exams/1 ................................. ~ 0.09ms
  2026-04-16 09:44:57 /api/exams/1/analytics/summary ............... ~ 0.31ms
  2026-04-16 09:44:57 /api/exams/1/analytics/item-analysis ......... ~ 0.42ms
  2026-04-16 09:44:57 /api/exams/1/questions ....................... ~ 0.22ms
  2026-04-16 09:44:57 /api/exams/1/reports/results ................. ~ 0.16ms
  2026-04-16 09:44:57 /api/exams/1 ................................. ~ 0.14ms
  2026-04-16 09:44:57 /api/exams/1/analytics/summary ............... ~ 0.20ms
  2026-04-16 09:44:57 /api/exams/1/analytics/item-analysis ......... ~ 0.13ms
  2026-04-16 09:44:57 /api/exams/1/questions ....................... ~ 0.10ms
  2026-04-16 09:44:57 /api/exams/1/reports/results ................. ~ 0.16ms
  2026-04-16 09:44:57 /api/exams/1 ................................. ~ 0.13ms
  2026-04-16 09:44:57 /api/exams/1/analytics/summary ............... ~ 0.21ms
  2026-04-16 09:44:57 /api/exams/1/analytics/item-analysis ......... ~ 0.12ms
  2026-04-16 09:44:57 /api/exams/1/questions ..................... ~ 506.11ms
  2026-04-16 09:44:57 /api/exams/1/reports/results ............... ~ 507.22ms
  2026-04-16 09:44:57 /api/exams/1 ................................. ~ 0.82ms
  2026-04-16 09:44:58 /api/exams/1/analytics/summary ............... ~ 1.10ms
  2026-04-16 09:44:58 /api/exams/1/analytics/item-analysis ......... ~ 0.45ms
  2026-04-16 09:44:58 /api/exams/1/questions ....................... ~ 0.37ms
  2026-04-16 09:44:58 /api/exams/1/reports/results ................. ~ 0.57ms
  2026-04-16 09:44:58 /api/exams/1/reports/results ................. ~ 0.43ms
  2026-04-16 09:44:58 /api/exams/1/reports/results ................. ~ 0.41ms
  2026-04-16 09:44:58 /api/exams/1/reports/results ................. ~ 0.05ms
  2026-04-16 09:44:58 /api/exams/1/reports/results ................. ~ 0.05ms
  2026-04-16 09:45:06 /api/exams/1 ................................. ~ 0.38ms
  2026-04-16 09:45:06 /api/exams/1/analytics/summary ............... ~ 0.12ms
  2026-04-16 09:45:06 /api/exams/1/analytics/item-analysis ......... ~ 0.46ms
  2026-04-16 09:45:06 /api/exams/1/questions ....................... ~ 0.34ms
  2026-04-16 09:45:06 /api/exams/1/reports/results ................. ~ 0.43ms
  2026-04-16 09:45:06 /api/exams/1 ................................. ~ 0.36ms
  2026-04-16 09:45:06 /api/exams/1/analytics/summary ............... ~ 0.53ms
  2026-04-16 09:45:06 /api/exams/1/analytics/item-analysis ......... ~ 0.34ms
  2026-04-16 09:45:06 /api/exams/1/questions ....................... ~ 0.27ms
  2026-04-16 09:45:06 /api/exams/1/reports/results ................. ~ 0.42ms
  2026-04-16 09:45:06 /api/exams/1 ................................. ~ 0.35ms
  2026-04-16 09:45:06 /api/exams/1/analytics/summary ............... ~ 0.51ms
  2026-04-16 09:45:06 /api/exams/1/analytics/item-analysis ......... ~ 0.33ms
  2026-04-16 09:45:06 /api/exams/1/questions ....................... ~ 0.29ms
  2026-04-16 09:45:06 /api/exams/1/reports/results ................. ~ 0.43ms
  2026-04-16 09:45:06 /api/exams/1 ................................. ~ 0.36ms
  2026-04-16 09:45:06 /api/exams/1/analytics/summary ............... ~ 0.55ms
  2026-04-16 09:45:06 /api/exams/1/analytics/item-analysis ......... ~ 0.37ms
  2026-04-16 09:45:06 /api/exams/1/questions ....................... ~ 0.27ms
  2026-04-16 09:45:06 /api/exams/1/reports/results ................. ~ 0.42ms
  2026-04-16 09:45:06 /api/exams/1/reports/results ................. ~ 0.48ms
  2026-04-16 09:45:06 /api/exams/1/reports/results ................. ~ 0.73ms
  2026-04-16 09:45:06 /api/exams/1/reports/results ................. ~ 0.05ms
  2026-04-16 09:45:06 /api/exams/1/reports/results ................. ~ 0.05ms
  2026-04-16 09:45:07 /api/exams/1 ................................. ~ 0.08ms
  2026-04-16 09:45:07 /api/exams/1/analytics/summary ............... ~ 0.31ms
  2026-04-16 09:45:07 /api/exams/1/analytics/item-analysis ......... ~ 0.43ms
  2026-04-16 09:45:07 /api/exams/1/questions ....................... ~ 0.23ms
  2026-04-16 09:45:07 /api/exams/1/reports/results ................. ~ 0.17ms
  2026-04-16 09:45:07 /api/exams/1 ................................. ~ 0.15ms
  2026-04-16 09:45:07 /api/exams/1/analytics/summary ............... ~ 0.22ms
  2026-04-16 09:45:07 /api/exams/1/analytics/item-analysis ......... ~ 0.13ms
  2026-04-16 09:45:07 /api/exams/1/questions ....................... ~ 0.11ms
  2026-04-16 09:45:07 /api/exams/1/reports/results ................. ~ 0.17ms
  2026-04-16 09:45:07 /api/exams/1 ................................. ~ 0.14ms
  2026-04-16 09:45:07 /api/exams/1/analytics/summary ............... ~ 0.22ms
  2026-04-16 09:45:07 /api/exams/1/analytics/item-analysis ......... ~ 0.13ms
  2026-04-16 09:45:07 /api/exams/1/questions ....................... ~ 0.10ms
  2026-04-16 09:45:07 /api/exams/1/reports/results ................. ~ 0.17ms
  2026-04-16 09:45:07 /api/exams/1 ................................. ~ 0.14ms
  2026-04-16 09:45:07 /api/exams/1/analytics/summary ............... ~ 0.22ms
  2026-04-16 09:45:07 /api/exams/1/analytics/item-analysis ......... ~ 0.13ms
  2026-04-16 09:45:07 /api/exams/1/questions ....................... ~ 0.11ms
  2026-04-16 09:45:07 /api/exams/1/reports/results ................. ~ 0.17ms
  2026-04-16 09:45:07 /api/exams/1/reports/results ................. ~ 0.14ms
  2026-04-16 09:45:07 /api/exams/1/reports/results ................. ~ 0.13ms
  2026-04-16 09:45:07 /api/exams/1/reports/results ................. ~ 0.01ms
  2026-04-16 09:45:07 /api/exams/1/reports/results ................. ~ 0.03ms
  2026-04-16 09:45:07 /api/exams/1 ................................. ~ 0.06ms
  2026-04-16 09:45:07 /api/exams/1/analytics/summary ............... ~ 0.27ms
  2026-04-16 09:45:07 /api/exams/1/analytics/item-analysis ......... ~ 0.13ms
  2026-04-16 09:45:07 /api/exams/1/questions ....................... ~ 0.10ms
  2026-04-16 09:45:07 /api/exams/1/reports/results ................. ~ 0.16ms
  2026-04-16 09:45:08 /api/exams/1 ................................. ~ 0.13ms
  2026-04-16 09:45:08 /api/exams/1/analytics/summary ............... ~ 0.20ms
  2026-04-16 09:45:08 /api/exams/1/analytics/item-analysis ......... ~ 0.12ms
  2026-04-16 09:45:08 /api/exams/1/questions ....................... ~ 0.10ms
  2026-04-16 09:45:08 /api/exams/1/reports/results ................. ~ 0.16ms
  2026-04-16 09:45:08 /api/exams/1 ................................. ~ 0.13ms
  2026-04-16 09:45:08 /api/exams/1/analytics/summary ............... ~ 0.20ms
  2026-04-16 09:45:08 /api/exams/1/analytics/item-analysis ....... ~ 503.32ms
  2026-04-16 09:45:08 /api/exams/1/questions ..................... ~ 503.40ms
  2026-04-16 09:45:08 /api/exams/1/reports/results ................. ~ 0.20ms
  2026-04-16 09:45:08 /api/exams/1 ................................. ~ 0.15ms
  2026-04-16 09:45:08 /api/exams/1/analytics/summary ............... ~ 0.22ms
  2026-04-16 09:45:08 /api/exams/1/analytics/item-analysis ......... ~ 0.13ms
  2026-04-16 09:45:08 /api/exams/1/questions ....................... ~ 0.11ms
  2026-04-16 09:45:08 /api/exams/1/reports/results ................. ~ 0.17ms
  2026-04-16 09:45:08 /api/exams/1/reports/results ................. ~ 0.14ms
  2026-04-16 09:45:08 /api/exams/1/reports/results ................. ~ 0.14ms
  2026-04-16 09:45:08 /api/exams/1/reports/results ................. ~ 0.02ms
  2026-04-16 09:45:08 /api/exams/1/reports/results ................. ~ 0.02ms
  2026-04-16 09:45:08 /api/exams/1 ................................. ~ 0.03ms
  2026-04-16 09:45:08 /api/exams/1/analytics/summary ............... ~ 0.43ms
  2026-04-16 09:45:08 /api/exams/1/analytics/item-analysis ......... ~ 0.60ms
  2026-04-16 09:45:08 /api/exams/1/questions ....................... ~ 0.74ms
  2026-04-16 09:45:08 /api/exams/1/reports/results ................. ~ 0.52ms
  2026-04-16 09:45:08 /api/exams/1 ................................. ~ 0.15ms
  2026-04-16 09:45:08 /api/exams/1/analytics/summary ............... ~ 0.22ms
  2026-04-16 09:45:08 /api/exams/1/analytics/item-analysis ......... ~ 0.14ms
  2026-04-16 09:45:08 /api/exams/1/questions ....................... ~ 0.11ms
  2026-04-16 09:45:08 /api/exams/1/reports/results ................. ~ 0.17ms
  2026-04-16 09:45:08 /api/exams/1 ................................. ~ 0.14ms
  2026-04-16 09:45:08 /api/exams/1/analytics/summary ............. ~ 505.39ms
  2026-04-16 09:45:08 /api/exams/1/analytics/item-analysis ....... ~ 505.32ms
  2026-04-16 09:45:08 /api/exams/1/questions ....................... ~ 0.09ms
  2026-04-16 09:45:08 /api/exams/1/reports/results ................. ~ 0.44ms
  2026-04-16 09:45:08 /api/exams/1 ................................. ~ 0.15ms
  2026-04-16 09:45:08 /api/exams/1/analytics/summary ............... ~ 0.19ms
  2026-04-16 09:45:08 /api/exams/1/analytics/item-analysis ......... ~ 0.12ms
  2026-04-16 09:45:08 /api/exams/1/questions ....................... ~ 0.09ms
  2026-04-16 09:45:08 /api/exams/1/reports/results ................. ~ 0.15ms
  2026-04-16 09:45:08 /api/exams/1/reports/results ................. ~ 0.12ms
  2026-04-16 09:45:08 /api/exams/1/reports/results ................. ~ 0.12ms
  2026-04-16 09:45:08 /api/exams/1/reports/results ................. ~ 0.01ms
  2026-04-16 09:45:08 /api/exams/1/reports/results ................. ~ 0.01ms
  2026-04-16 09:45:09 /api/exams/1 ................................. ~ 0.01ms
  2026-04-16 09:45:09 /api/exams/1/analytics/summary ............... ~ 0.02ms
  2026-04-16 09:45:09 /api/exams/1/analytics/item-analysis ......... ~ 0.11ms
  2026-04-16 09:45:09 /api/exams/1/questions ....................... ~ 0.09ms
  2026-04-16 09:45:09 /api/exams/1/reports/results ................. ~ 0.15ms
  2026-04-16 09:45:09 /api/exams/1 ................................. ~ 0.13ms
  2026-04-16 09:45:09 /api/exams/1/analytics/summary ............... ~ 0.18ms
  2026-04-16 09:45:09 /api/exams/1/analytics/item-analysis ......... ~ 0.11ms
  2026-04-16 09:45:09 /api/exams/1/questions ....................... ~ 0.09ms
  2026-04-16 09:45:09 /api/exams/1/reports/results ................. ~ 0.15ms
  2026-04-16 09:45:09 /api/exams/1 ................................. ~ 0.12ms
  2026-04-16 09:45:09 /api/exams/1/analytics/summary ............. ~ 504.79ms
  2026-04-16 09:45:09 /api/exams/1/analytics/item-analysis ....... ~ 504.87ms
  2026-04-16 09:45:09 /api/exams/1/questions ....................... ~ 0.12ms
  2026-04-16 09:45:09 /api/exams/1/reports/results ................. ~ 0.16ms
  2026-04-16 09:45:09 /api/exams/1 ................................. ~ 0.13ms
  2026-04-16 09:45:09 /api/exams/1/analytics/summary ............... ~ 0.19ms
  2026-04-16 09:45:09 /api/exams/1/analytics/item-analysis ......... ~ 0.11ms
  2026-04-16 09:45:09 /api/exams/1/questions ....................... ~ 0.09ms
  2026-04-16 09:45:09 /api/exams/1/reports/results ................. ~ 0.14ms
  2026-04-16 09:45:09 /api/exams/1/reports/results ................. ~ 0.12ms
  2026-04-16 09:45:09 /api/exams/1/reports/results ................. ~ 0.11ms
  2026-04-16 09:45:09 /api/exams/1/reports/results ................. ~ 0.01ms
  2026-04-16 09:45:09 /api/exams/1/reports/results ................. ~ 0.01ms
  2026-04-16 09:45:09 /api/exams/1 ................................. ~ 0.01ms
  2026-04-16 09:45:09 /api/exams/1/analytics/summary ............... ~ 0.02ms
  2026-04-16 09:45:09 /api/exams/1/analytics/item-analysis ......... ~ 0.11ms
  2026-04-16 09:45:09 /api/exams/1/questions ....................... ~ 0.09ms
  2026-04-16 09:45:09 /api/exams/1/reports/results ................. ~ 0.14ms
  2026-04-16 09:45:09 /api/exams/1 ................................. ~ 0.12ms
  2026-04-16 09:45:09 /api/exams/1/analytics/summary ............... ~ 0.49ms
  2026-04-16 09:45:09 /api/exams/1/analytics/item-analysis ......... ~ 0.13ms
  2026-04-16 09:45:09 /api/exams/1/questions ....................... ~ 0.09ms
  2026-04-16 09:45:09 /api/exams/1/reports/results ................. ~ 0.15ms
  2026-04-16 09:45:09 /api/exams/1 ................................. ~ 0.12ms
  2026-04-16 09:45:09 /api/exams/1/analytics/summary ............... ~ 0.19ms
  2026-04-16 09:45:09 /api/exams/1/analytics/item-analysis ....... ~ 506.98ms
  2026-04-16 09:45:09 /api/exams/1/questions ..................... ~ 507.17ms
  2026-04-16 09:45:09 /api/exams/1/reports/results ................. ~ 0.53ms
  2026-04-16 09:45:09 /api/exams/1 ................................. ~ 0.38ms
  2026-04-16 09:45:09 /api/exams/1/analytics/summary ............... ~ 0.53ms
  2026-04-16 09:45:09 /api/exams/1/analytics/item-analysis ......... ~ 0.35ms
  2026-04-16 09:45:09 /api/exams/1/questions ....................... ~ 0.28ms
  2026-04-16 09:45:09 /api/exams/1/reports/results ................. ~ 0.52ms
  2026-04-16 09:45:09 /api/exams/1/reports/results ................. ~ 0.38ms
  2026-04-16 09:45:09 /api/exams/1/reports/results ................. ~ 0.37ms
  2026-04-16 09:45:09 /api/exams/1/reports/results ................. ~ 0.09ms
  2026-04-16 09:45:09 /api/exams/1/reports/results ................. ~ 0.05ms
  2026-04-16 09:45:10 /api/exams/1 ................................. ~ 0.29ms
  2026-04-16 09:45:10 /api/exams/1/analytics/summary ............... ~ 0.88ms
  2026-04-16 09:45:10 /api/exams/1/analytics/item-analysis ......... ~ 0.35ms
  2026-04-16 09:45:10 /api/exams/1/questions ....................... ~ 0.29ms
  2026-04-16 09:45:10 /api/exams/1/reports/results ................. ~ 0.48ms
  2026-04-16 09:45:10 /api/exams/1 ................................. ~ 0.37ms
  2026-04-16 09:45:10 /api/exams/1/analytics/summary ............... ~ 0.52ms
  2026-04-16 09:45:10 /api/exams/1/analytics/item-analysis ......... ~ 0.33ms
  2026-04-16 09:45:10 /api/exams/1/questions ....................... ~ 0.27ms
  2026-04-16 09:45:10 /api/exams/1/reports/results ................. ~ 0.42ms
  2026-04-16 09:45:10 /api/exams/1 ................................. ~ 0.36ms
  2026-04-16 09:45:10 /api/exams/1/analytics/summary ............... ~ 0.51ms
  2026-04-16 09:45:10 /api/exams/1/analytics/item-analysis ......... ~ 0.33ms
  2026-04-16 09:45:10 /api/exams/1/questions ....................... ~ 0.29ms
  2026-04-16 09:45:10 /api/exams/1/reports/results ................. ~ 0.43ms
  2026-04-16 09:45:10 /api/exams/1 ................................. ~ 0.35ms
  2026-04-16 09:45:10 /api/exams/1/analytics/summary ............... ~ 0.51ms
  2026-04-16 09:45:10 /api/exams/1/analytics/item-analysis ......... ~ 0.35ms
  2026-04-16 09:45:10 /api/exams/1/questions ....................... ~ 0.27ms
  2026-04-16 09:45:10 /api/exams/1/reports/results ................. ~ 0.42ms
  2026-04-16 09:45:10 /api/exams/1/reports/results ................. ~ 0.36ms
  2026-04-16 09:45:10 /api/exams/1/reports/results ................. ~ 0.66ms
  2026-04-16 09:45:10 /api/exams/1/reports/results ................. ~ 0.06ms
  2026-04-16 09:45:10 /api/exams/1/reports/results ................. ~ 0.05ms
  2026-04-16 09:45:10 /api/exams/1 ................................. ~ 0.23ms
  2026-04-16 09:45:10 /api/exams/1/analytics/summary ............... ~ 0.77ms
  2026-04-16 09:45:10 /api/exams/1/analytics/item-analysis ......... ~ 1.08ms
  2026-04-16 09:45:10 /api/exams/1/questions ....................... ~ 1.33ms
  2026-04-16 09:45:10 /api/exams/1/reports/results ................. ~ 1.08ms
  2026-04-16 09:45:10 /api/exams/1 ................................. ~ 0.43ms
  2026-04-16 09:45:10 /api/exams/1/analytics/summary ............... ~ 0.66ms
  2026-04-16 09:45:10 /api/exams/1/analytics/item-analysis ......... ~ 0.43ms
  2026-04-16 09:45:10 /api/exams/1/questions ....................... ~ 0.33ms
  2026-04-16 09:45:10 /api/exams/1/reports/results ................. ~ 0.42ms
  2026-04-16 09:45:10 /api/exams/1 ................................. ~ 0.35ms
  2026-04-16 09:45:10 /api/exams/1/analytics/summary ............... ~ 0.52ms
  2026-04-16 09:45:10 /api/exams/1/analytics/item-analysis ......... ~ 0.33ms
  2026-04-16 09:45:10 /api/exams/1/questions ....................... ~ 0.36ms
  2026-04-16 09:45:10 /api/exams/1/reports/results ................. ~ 0.54ms
  2026-04-16 09:45:10 /api/exams/1 ................................. ~ 0.38ms
  2026-04-16 09:45:10 /api/exams/1/analytics/summary ............... ~ 0.53ms
  2026-04-16 09:45:10 /api/exams/1/analytics/item-analysis ......... ~ 0.34ms
  2026-04-16 09:45:10 /api/exams/1/questions ....................... ~ 0.28ms
  2026-04-16 09:45:10 /api/exams/1/reports/results ................. ~ 0.46ms
  2026-04-16 09:45:10 /api/exams/1/reports/results ................. ~ 0.36ms
  2026-04-16 09:45:10 /api/exams/1/reports/results ................. ~ 0.38ms
  2026-04-16 09:45:10 /api/exams/1/reports/results ................. ~ 0.34ms
  2026-04-16 09:45:10 /api/exams/1/reports/results ................. ~ 0.06ms
  2026-04-16 09:45:12 /api/auth/me ................................. ~ 0.08ms
  2026-04-16 09:45:12 /api/auth/me ................................. ~ 0.32ms
  2026-04-16 09:45:12 /api/auth/me ............................... ~ 505.67ms
  2026-04-16 09:45:12 /api/auth/me ................................. ~ 0.07ms
  2026-04-16 09:45:13 /api/exams ................................... ~ 0.12ms
  2026-04-16 09:45:13 /api/exams ................................... ~ 0.51ms
  2026-04-16 09:45:13 /api/exams ................................... ~ 0.03ms
  2026-04-16 09:45:13 /api/exams ................................... ~ 0.03ms
  2026-04-16 09:45:14 /api/exams ................................... ~ 0.03ms
  2026-04-16 09:45:14 /api/exams ................................... ~ 0.03ms
  2026-04-16 09:45:15 /api/exams/1 ................................. ~ 0.06ms
  2026-04-16 09:45:15 /api/exams/1/analytics/summary ............... ~ 0.24ms
  2026-04-16 09:45:15 /api/exams/1/analytics/item-analysis ......... ~ 0.33ms
  2026-04-16 09:45:15 /api/exams/1/questions ....................... ~ 0.40ms
  2026-04-16 09:45:15 /api/exams/1/reports/results ................. ~ 0.30ms
  2026-04-16 09:45:15 /api/exams/1 ................................. ~ 0.12ms
  2026-04-16 09:45:15 /api/exams/1/analytics/summary ............... ~ 0.17ms
  2026-04-16 09:45:15 /api/exams/1/analytics/item-analysis ......... ~ 0.11ms
  2026-04-16 09:45:15 /api/exams/1/questions ....................... ~ 0.08ms
  2026-04-16 09:45:15 /api/exams/1/reports/results ................. ~ 0.14ms
  2026-04-16 09:45:15 /api/exams/1 ................................. ~ 0.11ms
  2026-04-16 09:45:15 /api/exams/1/analytics/summary ............... ~ 0.17ms
  2026-04-16 09:45:15 /api/exams/1/analytics/item-analysis ......... ~ 0.11ms
  2026-04-16 09:45:15 /api/exams/1/questions ....................... ~ 0.08ms
  2026-04-16 09:45:15 /api/exams/1/reports/results ................. ~ 0.13ms
  2026-04-16 09:45:15 /api/exams/1 ................................. ~ 0.11ms
  2026-04-16 09:45:15 /api/exams/1/analytics/summary ............... ~ 0.17ms
  2026-04-16 09:45:15 /api/exams/1/analytics/item-analysis ......... ~ 0.10ms
  2026-04-16 09:45:15 /api/exams/1/questions ..................... ~ 505.80ms
  2026-04-16 09:45:15 /api/exams/1/reports/results ............... ~ 506.73ms
  2026-04-16 09:45:15 /api/exams/1/reports/results ................. ~ 0.80ms
  2026-04-16 09:45:15 /api/exams/1/reports/results ................. ~ 0.75ms
  2026-04-16 09:45:15 /api/exams/1/reports/results ................. ~ 0.08ms
  2026-04-16 09:45:15 /api/exams/1/reports/results ................. ~ 0.07ms
  2026-04-16 09:45:33 /api/exams/1/reports/results ................. ~ 0.24ms
  2026-04-16 09:45:38 /api/exams/1/reports/results ................. ~ 0.47ms
  2026-04-16 09:46:44 /api/exams/1 ................................. ~ 0.11ms
  2026-04-16 09:46:44 /api/exams/1/analytics/summary ............... ~ 0.37ms
  2026-04-16 09:46:44 /api/exams/1/analytics/item-analysis ......... ~ 0.51ms
  2026-04-16 09:46:44 /api/exams/1/questions ....................... ~ 0.60ms
  2026-04-16 09:46:44 /api/exams/1/reports/results ................. ~ 0.77ms
  2026-04-16 09:46:44 /api/exams/1 ................................. ~ 0.44ms
  2026-04-16 09:46:44 /api/exams/1/analytics/summary ............... ~ 0.25ms
  2026-04-16 09:46:44 /api/exams/1/analytics/item-analysis ......... ~ 0.15ms
  2026-04-16 09:46:44 /api/exams/1/questions ....................... ~ 0.13ms
  2026-04-16 09:46:44 /api/exams/1/reports/results ................. ~ 0.20ms
  2026-04-16 09:46:45 /api/exams/1 ................................. ~ 0.17ms
  2026-04-16 09:46:45 /api/exams/1/analytics/summary ............... ~ 0.26ms
  2026-04-16 09:46:45 /api/exams/1/analytics/item-analysis ......... ~ 0.15ms
  2026-04-16 09:46:45 /api/exams/1/questions ....................... ~ 0.12ms
  2026-04-16 09:46:45 /api/exams/1/reports/results ................. ~ 0.20ms
  2026-04-16 09:46:45 /api/exams/1 ................................. ~ 0.16ms
  2026-04-16 09:46:45 /api/exams/1/analytics/summary ............... ~ 0.26ms
  2026-04-16 09:46:45 /api/exams/1/analytics/item-analysis ......... ~ 0.15ms
  2026-04-16 09:46:45 /api/exams/1/questions ....................... ~ 0.15ms
  2026-04-16 09:46:45 /api/exams/1/reports/results ................. ~ 0.20ms
  2026-04-16 09:46:45 /api/exams/1/reports/results ................. ~ 0.16ms
  2026-04-16 09:46:45 /api/exams/1/reports/results ................. ~ 0.14ms
  2026-04-16 09:46:45 /api/exams/1/reports/results ................. ~ 0.02ms
  2026-04-16 09:46:45 /api/exams/1/reports/results ................. ~ 0.02ms
  2026-04-16 09:47:24 /api/exams/1/reports/results ................. ~ 0.45ms
  2026-04-16 09:47:39 /api/exams/1/reports/results ................. ~ 0.16ms
  2026-04-16 09:47:42 /api/auth/login .............................. ~ 0.19ms
  2026-04-16 09:47:43 /api/exams/1/reports/results ................. ~ 0.02ms
